Src IP,Dst IP,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.141,192.168.0.142,6,119956800,1397,1380,2280150.0,1905.0,2779.0,441.0,1632.1760916249125,518.8665094635422,1905.0,0.0,1.380434782608695,51.28087617104029,19023.973630506986,23.150000666906752,43212.10374639765,54733.9181626439,322924.0,-166.0,119883039.0,85876.10243553016,47928.6613483712,323015.0,0.0,119956800.0,86988.25235678021,47331.74670843903,322985.0,5.0,0,1,0,0,44704,45336,11.645859175970015,11.504141490936735,0.0,2779.0,822.1598272138224,895.4972291267475,801915.2873736824,0,0,0,1,1,0,0,0,0.0,822.4558876485416,1632.1760916249104,1.3804347826086956,0,0,0,0,0,0,1397,2280150,1380,1905,-1,477,1397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.142,192.168.0.141,6,61452449,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650909779039074,20484149.666666664,35457513.85220941,61426960.0,12451.0,0.0,0.0,0.0,0.0,0.0,61452449.0,30726224.5,43435004.89199425,61439411.0,13038.0,0,0,0,0,32,96,0.0162727444759768,0.0488182334279305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,13038.0,0.0,13038.0,13038.0,61426960.0,0.0,61426960.0,61426960.0,BENIGN
192.168.0.141,192.168.0.142,6,62234960,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128545113550326,8890708.57142857,22803179.067249764,60597348.0,14.0,61366318.0,30683159.0,42305051.791192055,60597348.0,768970.0,62219742.0,15554935.5,30089740.101271182,60686287.0,37.0,0,0,0,0,96,160,0.0482044175813722,0.0803406959689537,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,868642.0,0.0,868642.0,868642.0,60597348.0,0.0,60597348.0,60597348.0,BENIGN
192.168.0.141,192.168.0.142,6,72473534,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110385123485216,10353362.0,18413295.82918424,50421682.0,3.0,61429199.0,30714599.5,27870023.34630548,50421682.0,11007517.0,72459706.0,18114926.5,22169966.47274039,50446306.0,24.0,0,0,0,0,96,160,0.0413944213069559,0.0689907021782599,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,8216.0,14207.150629172622,24621.0,3.0,24145019.33333333,22756261.110414192,50421682.0,10993686.0,BENIGN
192.168.0.141,192.168.0.142,6,119991549,3082,3084,356388.0,102.0,1122.0,102.0,115.63530175210887,63.57518372328404,102.0,0.0,0.0330739299610894,1.8367201354673264,2970.9592298037587,51.38695225944621,19463.349391727446,27336.48883692714,591576.0,-14.0,119957378.0,38934.55955858485,27236.284112835638,591646.0,1.0,119991549.0,38920.38566331485,27236.646728202453,591591.0,6.0,0,1,0,0,98624,98688,25.685142209473437,25.701810049972767,0.0,1122.0,57.82260418355778,73.22952104188231,5362.562752023483,0,0,0,1,1,0,0,0,1.0,57.83198183587415,115.63530175210902,0.0330739299610894,0,0,0,0,0,0,3082,356388,3084,102,-1,6175,3082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119991569,3080,3082,356388.0,102.0,1122.0,102.0,115.7103896103895,64.00437847237554,102.0,0.0,0.0330953926022062,1.8373159895415476,2970.958734609096,51.35360801891007,19475.98912514199,27446.70107606989,591643.0,-4.0,119957378.0,38959.84995128286,27450.213090863497,591646.0,1.0,119991569.0,38945.65692956833,27452.840972779948,591648.0,22.0,0,1,0,0,98560,98624,25.66847009059445,25.685137928315616,0.0,1122.0,57.86013305208516,73.44564969454647,5394.263459054034,0,0,0,1,1,0,0,0,1.0,57.86952288218111,115.7103896103896,0.0330953926022063,0,0,0,0,0,0,3080,356388,3082,102,-1,6166,3080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119993072,3520,3254,471814.0,134.0,268.0,134.0,134.03806818181812,2.258569539251857,134.0,0.0,0.0411800860479409,2.3490703545070915,3933.127072536321,56.45325923483316,17716.384467739626,26226.964405214927,591391.0,-106.0,119957448.0,34088.50468883195,27741.27830404519,591438.0,0.0,119993072.0,36886.895788502974,27009.98606028018,591426.0,5.0,0,1,0,0,112640,104452,29.33502694222213,27.118232292611022,0.0,268.0,69.67999999999971,66.99089988391826,4487.78066725716,0,0,0,1,1,0,0,0,0.0,69.69028638913493,134.03806818181818,0.0411800860479409,0,0,0,0,0,0,3520,471814,3254,134,-1,1881,3520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.142,192.168.0.141,6,119993101,1184,1186,62348.0,52.0,156.0,52.0,52.65878378378378,7.5305042466287855,52.0,0.0,0.0438448566610455,1.5099445507615057,520.0298973855172,19.751135525699933,50651.3723089911,41142.991785774415,355126.0,0.0,119878483.0,101334.30515638214,19734.837440665884,355126.0,17934.0,119993101.0,101260.00084388192,42241.26408106632,591440.0,0.0,0,1,0,0,37888,37952,9.867233950391864,9.883901575308068,0.0,156.0,26.33994095318433,26.86646151353234,721.8067542581143,0,0,0,1,1,0,0,0,1.0,26.35105485232068,52.65878378378378,0.0438448566610455,0,0,0,0,0,0,1184,62348,1186,52,-1,804,1184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119932208,1379,1351,2272193.0,1897.0,2896.0,356.0,1647.710659898478,508.81902990264985,1897.0,0.0,1.404145077720208,51.61068893587093,18961.461961911016,22.762859498092457,43947.30963722961,55416.99423573001,591414.0,-102.0,119828892.0,86958.55732946296,48379.69231978572,591441.0,0.0,119932208.0,88838.6725925925,47275.77850234912,591459.0,5.0,0,1,0,0,44128,44324,11.498162361856958,11.264697136235498,0.0,2896.0,833.3896008787995,899.9572121421603,809922.9836866893,0,0,0,1,1,0,0,0,0.0,833.6948717948718,1647.7106598984772,1.4041450777202074,0,0,0,0,0,0,1379,2272193,1351,1897,-1,477,1379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119937834,1385,1351,2269459.0,1897.0,1905.0,449.0,1638.5985559566768,509.5846906396706,1897.0,0.0,1.404145077720208,51.61068893587093,18937.777382239536,22.811817662139877,43852.95575868384,55397.84921084818,591393.0,-302.0,119838093.0,86588.21748554903,48936.067686464885,591440.0,0.0,119937834.0,88842.84000000014,47510.65260434355,591461.0,6.0,0,1,0,0,44320,44252,11.54764892619288,11.264168735946992,0.0,1905.0,830.5637559371556,896.1500384940601,803084.8914929054,0,0,0,1,1,0,0,0,0.0,830.8673245614035,1638.5985559566786,1.4041450777202074,0,0,0,0,0,0,1385,2269459,1351,1897,-1,477,1385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.142,192.168.0.141,6,61464658,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650780485917614,20488219.333333336,35452848.36594777,61425642.0,14378.0,0.0,0.0,0.0,0.0,0.0,61464658.0,30732329.0,43441742.912512176,61450280.0,14378.0,0,0,0,0,32,96,0.0162695121479403,0.0488085364438211,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,14378.0,0.0,14378.0,14378.0,61425642.0,0.0,61425642.0,61425642.0,BENIGN
192.168.0.141,192.168.0.142,6,72444513,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1104293433513729,10349216.142857144,18409155.10810865,50408310.0,4.0,61437303.0,30718651.5,27845382.089194693,50408310.0,11028993.0,72428672.0,18107168.0,22159390.673026294,50422874.0,4.0,0,0,0,0,96,160,0.0414110037567648,0.069018339594608,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,4856.0,8394.38604068219,14549.0,4.0,24138034.666666668,22750728.107567377,50408310.0,10992657.0,BENIGN
192.168.0.141,192.168.0.142,6,62226211,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285631869824116,8889458.714285713,22753327.01539641,60483409.0,12.0,61294093.0,30647046.5,42194988.49938002,60483409.0,810684.0,62188703.0,15547175.75,30079264.06950372,60662845.0,12.0,0,0,0,0,96,160,0.0482111951184043,0.0803519918640072,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,932118.0,0.0,932118.0,932118.0,60483409.0,0.0,60483409.0,60483409.0,BENIGN
192.168.0.141,192.168.0.142,6,119990428,3143,3145,355164.0,102.0,1020.0,102.0,113.00159083678008,57.38329421096503,102.0,0.0,0.0324324324324323,1.8188205266348012,2960.7861720436567,52.40418010676652,19085.48242404956,26775.18182739757,421387.0,-63.0,119953771.0,38177.52100572883,26657.768262910347,421403.0,0.0,119990428.0,38164.89440203569,26660.588195212636,421436.0,7.0,0,1,0,0,100576,100640,26.19375605527468,26.21042405149184,0.0,1020.0,56.506280807759566,69.5547590328673,4837.864504120234,0,0,0,1,1,0,0,0,1.0,56.51526717557252,113.00159083678015,0.0324324324324324,0,0,0,0,0,0,3143,355164,3145,102,-1,6166,3143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119990439,3143,3145,355164.0,102.0,1020.0,102.0,113.00159083678014,56.919787307723965,102.0,0.0,0.0324324324324323,1.8188205266348012,2960.785900616632,52.40417530266724,19085.484173691704,26764.2034802506,421375.0,-84.0,119953771.0,38177.52100572884,26624.65499322897,421403.0,0.0,119990439.0,38164.89790076341,26625.469312175766,421459.0,10.0,0,1,0,0,100576,100640,26.19375365398905,26.210421648678192,0.0,1020.0,56.506280807759616,69.36419264777385,4811.391221677483,0,0,0,1,1,0,0,0,1.0,56.51526717557252,113.00159083678015,0.0324324324324324,0,0,0,0,0,0,3143,355164,3145,102,-1,6175,3143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119985370,3503,3272,470474.0,134.0,938.0,134.0,134.306023408507,14.317840437684575,134.0,0.0,0.0409535452322738,2.342600064271465,3922.2115162873606,56.46521738441945,17712.63212282249,24609.10160676554,328395.0,-89.0,119953894.0,34252.968018275256,24668.73653000861,328464.0,0.0,119985370.0,36681.55609905234,23718.88486201857,328404.0,4.0,0,1,0,0,112096,104980,29.195226051309422,27.269991333110028,0.0,938.0,69.4719598583234,67.90262908395103,4610.767036512632,0,0,0,1,1,0,0,0,0.0,69.48221402214023,134.306023408507,0.0409535452322738,0,0,0,0,0,0,3503,470474,3272,134,-1,1904,3503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.142,192.168.0.141,6,119995872,1189,1191,62192.0,52.0,104.0,52.0,52.30613961312027,3.979806475171676,52.0,0.0,0.0436607892527288,1.5067717282793354,518.7178438938299,19.83401562347078,50439.62673392184,40887.80245961715,276330.0,5.0,119895600.0,100922.22222222216,14745.426396008788,276330.0,11659.0,119901777.0,100757.79579831936,38046.810035379785,344180.0,6137.0,0,1,0,0,38048,38112,9.908674191725527,9.925341431745252,0.0,104.0,26.16379672406553,26.3089922902176,692.163075326729,0,0,0,1,1,0,0,0,1.0,26.174789915966382,52.306139613120266,0.0436607892527288,0,0,0,0,0,0,1189,62192,1191,52,-1,804,1189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119930955,1377,1358,2276317.0,1905.0,1905.0,441.0,1653.0987654320968,508.3812235281458,1905.0,0.0,1.402798232695139,51.69458998081177,18996.11322197843,22.8047879715458,43866.479517190994,53783.362971363735,346943.0,-115.0,119827983.0,87084.28997093033,44525.87090844074,346964.0,0.0,119930955.0,88379.48047162879,43649.75765519753,346981.0,5.0,0,1,0,0,44064,44608,11.481606229184116,11.323181742361678,0.0,1905.0,833.3797514619866,902.0902844672756,813766.8813302501,0,0,0,1,1,0,0,0,0.0,833.6844606946984,1653.0987654320988,1.4027982326951398,0,0,0,0,0,0,1377,2276317,1358,1905,-1,477,1377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119932454,1406,1376,2276333.0,1905.0,1905.0,441.0,1619.013513513513,530.4816335353402,1905.0,0.0,1.3844476744186038,51.355358238137576,18996.009203647245,23.196390194767464,43125.65767709455,53684.57801955278,339203.0,-100.0,119829484.0,85287.88896797145,45928.732321934505,339208.0,0.0,119932454.0,87223.60290909087,44757.87702786651,339260.0,6.0,0,1,0,0,44992,45184,11.723265497427407,11.473124697340054,0.0,1905.0,819.3111749910163,893.2825877850707,797953.7816399926,0,0,0,1,1,0,0,0,0.0,819.6056793673616,1619.0135135135135,1.3844476744186047,0,0,0,0,0,0,1406,2276333,1376,1905,-1,477,1406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.142,192.168.0.141,6,61462892,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650799184652749,20487630.666666664,35345160.067784235,61300658.0,26894.0,0.0,0.0,0.0,0.0,0.0,61462892.0,30731446.0,43269428.061004825,61327552.0,135340.0,0,0,0,0,32,96,0.0162699796163187,0.0488099388489562,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,135340.0,0.0,135340.0,135340.0,61300658.0,0.0,61300658.0,61300658.0,BENIGN
192.168.0.141,192.168.0.142,6,72461564,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1104033581168631,10351652.0,18404017.084898207,50394933.0,7.0,61413000.0,30706500.0,27843648.970474,50394933.0,11018067.0,72455525.0,18113881.25,22157190.82048201,50424005.0,7.0,0,0,0,0,96,160,0.0414012592938236,0.0690020988230394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,9693.0,16762.789624641835,29049.0,7.0,24142148.666666668,22735578.462250225,50394933.0,11012005.0,BENIGN
192.168.0.141,192.168.0.142,6,62232763,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285496515717934,8890394.714285715,22826772.488568965,60650136.0,14.0,61439415.0,30719707.5,42328017.91233821,60650136.0,789279.0,62215516.0,15553879.0,30075636.65999921,60663999.0,23.0,0,0,0,0,96,160,0.0482061193394225,0.0803435322323709,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,793348.0,0.0,793348.0,793348.0,60650136.0,0.0,60650136.0,60650136.0,BENIGN
192.168.0.142,192.168.0.141,6,61560650,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649765718847997,20520216.666666664,35417640.691909626,61416940.0,19057.0,0.0,0.0,0.0,0.0,0.0,61560650.0,30780325.0,43503002.401393496,61541593.0,19057.0,0,0,0,0,32,96,0.0162441429711999,0.0487324289135998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,19057.0,0.0,19057.0,19057.0,61416940.0,0.0,61416940.0,61416940.0,BENIGN
192.168.0.141,192.168.0.142,6,11031717,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625908822715448,3677239.0,6356498.161133927,11017086.0,9.0,0.0,0.0,0.0,0.0,0.0,11017095.0,5508547.5,7790249.855554345,11017086.0,9.0,0,0,0,0,32,96,0.0906477205678862,0.2719431617036586,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,501,0,0,9.0,0.0,9.0,9.0,11017086.0,0.0,11017086.0,11017086.0,BENIGN
192.168.0.141,192.168.0.142,6,614077,7,8,11382.0,1897.0,1905.0,449.0,1626.0,545.335676441584,1897.0,0.0,237.12499999999997,670.6907819554403,21624.32398542854,24.426904117887496,43862.642857142855,52710.28371945758,112607.0,8.0,505896.0,84316.0,41808.02422502168,112645.0,245.0,614077.0,87725.28571428571,39318.44822605239,112637.0,23.0,0,1,0,0,224,256,11.399221921680832,13.027682196206666,0.0,1905.0,948.5,934.3182898063524,872950.6666666667,0,0,0,1,1,0,0,0,1.0,1011.7333333333332,1626.0,237.125,0,0,0,0,0,0,7,11382,8,1897,-1,477,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,798374,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010183197348611,266124.6666666667,446030.8280661028,781060.0,14.0,0.0,0.0,0.0,0.0,0.0,781074.0,390537.0,552282.9230186281,781060.0,14.0,0,0,0,0,32,96,1.2525457993371527,3.7576373980114575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,1264066,37,39,3774.0,102.0,102.0,102.0,102.0,0.0,102.0,0.0,2.6153846153846145,16.333071688118885,3066.2955889961445,60.12344292149303,16854.21333333334,17342.54294400578,46368.0,34.0,1235253.0,34312.58333333333,3774.560601674623,46433.0,28356.0,1264066.0,33264.89473684211,6699.71668940933,46460.0,67.0,0,1,0,0,1184,1248,29.270623527568976,30.85281939392405,0.0,102.0,51.66233766233764,51.33010053350005,2634.7792207792213,0,0,0,1,1,0,0,0,1.0,52.3421052631579,102.0,2.6153846153846154,0,0,0,0,0,0,37,3774,39,102,-1,6228,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,1267061,37,39,4958.0,134.0,134.0,134.0,134.0,0.0,134.0,0.0,3.435897435897436,21.457172609881678,4018.748900013496,59.98132686587307,16894.146666666664,17519.190127441434,46849.0,34.0,1238317.0,34397.694444444445,4956.371033150563,46897.0,22394.0,1267061.0,33343.710526315794,7402.837132927008,46928.0,94.0,0,1,0,0,1184,1248,29.201435447859257,30.77989141801381,0.0,134.0,67.87012987012984,67.43366148518633,4547.298701298702,0,0,0,1,1,0,0,0,1.0,68.76315789473684,134.0,3.435897435897436,0,0,0,0,0,0,37,4958,39,134,-1,1904,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.142,192.168.0.141,6,1013341,10,12,520.0,52.0,52.0,52.0,52.0,0.0,52.0,0.0,4.333333333333334,15.011106998930268,564.469413553779,21.71036205976073,48254.33333333333,44062.35092608352,94805.0,5733.0,903133.0,100348.11111111112,78.36364661697945,100538.0,100276.0,1013341.0,92121.90909090907,28393.334793414266,103421.0,6687.0,0,1,0,0,320,384,9.868346390800331,11.842015668960398,0.0,52.0,27.1304347826087,26.55920375967296,705.3913043478261,0,0,0,1,1,0,0,0,1.0,28.363636363636363,52.0,4.333333333333333,0,0,0,0,0,0,10,520,12,52,-1,877,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,614093,6,8,11382.0,1897.0,1905.0,1889.0,1897.0,5.059644256269407,1897.0,0.0,237.12499999999997,670.6907819554403,21623.76057046734,22.797849837076797,47237.92307692307,53270.92157306451,108368.0,12.0,505651.0,101130.2,7322.873390957951,108400.0,88876.0,614093.0,87727.57142857142,39214.60760506278,108391.0,48.0,0,1,0,0,192,256,9.770507073032912,13.027342764043883,0.0,1905.0,1011.7333333333332,979.61125428601,959638.2095238096,0,0,0,1,1,0,0,0,1.0,1084.0,1897.0,237.125,0,0,0,0,0,0,6,11382,8,1897,-1,477,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,1264040,37,39,3774.0,102.0,102.0,102.0,102.0,0.0,102.0,0.0,2.6153846153846145,16.333071688118885,3066.3586595360907,60.12467959874687,16853.86666666668,17276.982421812078,40731.0,33.0,1235252.0,34312.55555555555,3176.289033667564,40788.0,28356.0,1264040.0,33264.210526315794,6402.959683711709,40832.0,78.0,0,1,0,0,1184,1248,29.27122559412677,30.853454004620104,0.0,102.0,51.66233766233764,51.33010053350005,2634.7792207792213,0,0,0,1,1,0,0,0,1.0,52.3421052631579,102.0,2.6153846153846154,0,0,0,0,0,0,37,3774,39,102,-1,6219,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119967516,3514,3104,470876.0,134.0,134.0,134.0,134.0,0.0,134.0,0.0,0.0431701030927835,2.4051598313694185,3926.1461410937272,55.164933147403,18130.197370409613,27897.6036145804,339320.0,-104.0,119923141.0,34136.96014802154,30384.435829194423,339344.0,0.0,119967516.0,38661.78407992261,29505.864253358708,339361.0,4.0,0,1,0,0,112448,99580,29.29126247808615,25.87367066931685,0.0,134.0,71.18054086720026,66.87449991471416,4472.198738843105,0,0,0,1,1,0,0,0,0.0,71.19129646418858,134.0,0.0431701030927835,0,0,0,0,0,0,3514,470876,3104,134,-1,1904,3514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119965827,2803,2805,356286.0,102.0,1122.0,102.0,127.10881198715656,92.85619693476406,102.0,0.0,0.0363636363636362,1.925900025725867,2970.745994190496,46.74664560933673,21395.724451578368,33070.66194910952,460846.0,-43.0,119921284.0,42798.45967166311,35739.97251078596,460858.0,0.0,119965827.0,42783.81847360911,35735.03499471781,460860.0,8.0,0,1,0,0,89696,89760,23.364987097534037,23.381658511802694,0.0,1122.0,63.55678374041723,91.36208763166272,8347.031056415617,0,0,0,1,1,0,0,0,1.0,63.56811697574893,127.1088119871566,0.0363636363636363,0,0,0,0,0,0,2803,356286,2805,102,-1,6228,2803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119965817,2802,2804,356286.0,102.0,1122.0,102.0,127.15417558886524,93.1213337022402,102.0,0.0,0.0363766048502138,1.926243415231266,2970.746241823202,46.729978090342186,21403.357181088257,33201.79125719666,460827.0,-41.0,119921285.0,42813.73973580858,35986.12970830996,460859.0,0.0,119965817.0,42799.07848733506,35980.55492392221,460875.0,8.0,0,1,0,0,89664,89728,23.35665333734192,23.373324753000265,0.0,1122.0,63.57945425361143,91.51256457086347,8374.549474336456,0,0,0,1,1,0,0,0,1.0,63.59079557616839,127.1541755888651,0.0363766048502139,0,0,0,0,0,0,2802,356286,2804,102,-1,6219,2802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.142,192.168.0.141,6,119999531,1149,1149,62244.0,0.0,208.0,52.0,54.17232375979111,12.840005803656991,0.0,0.0,0.0,0.0,518.7020272604232,19.150074844875853,52241.85067479327,46652.59053585721,377989.0,1.0,119901651.0,104443.9468641116,28009.16896829449,377989.0,11470.0,119999531.0,104529.20818815316,46965.99005130101,510018.0,1.0,0,0,0,0,36768,36780,9.575037422437926,9.575037422437926,0.0,208.0,27.074380165289256,28.571671602938014,816.3404181861347,0,0,0,0,1,0,0,0,1.0,27.08616187989556,54.17232375979112,0.0,0,0,0,0,0,0,1149,62244,1149,0,-1,877,1149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119949121,1454,1388,2266821.0,1897.0,2896.0,356.0,1559.024071526822,543.2199392323118,1897.0,0.0,1.3667146974063402,50.91814785496253,18914.0027128669,23.693379128639048,42220.73952833503,54301.43745125887,345713.0,-276.0,119850990.0,82485.196145905,50518.3172890352,345831.0,0.0,119949121.0,86480.98125450623,48176.25427988112,345782.0,6.0,0,1,0,0,46528,45340,12.121806211485284,11.571572917153764,0.0,2896.0,798.668659866339,871.0932500851924,758803.4503439835,0,0,0,1,1,0,0,0,0.0,798.9496833216045,1559.0240715268226,1.36671469740634,0,0,0,0,0,0,1454,2266821,1388,1897,-1,477,1454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.0.141,192.168.0.142,6,119945169,1462,1414,2266829.0,1897.0,2896.0,356.0,1550.4986320109422,548.2178665682871,1897.0,0.0,1.341584158415842,50.44784582630709,18914.69259591439,23.97762264189231,41720.05878260872,54644.23948017215,339381.0,-293.0,119845118.0,82029.51266256,51380.98416635709,339434.0,0.0,119945169.0,84886.88535031842,49792.54826188128,339458.0,4.0,0,1,0,0,46784,46172,12.188902747721334,11.788719894170976,0.0,2896.0,789.2328814737577,868.4220703095759,754156.8922007701,0,0,0,1,1,0,0,0,0.0,789.5073018080668,1550.498632010944,1.3415841584158417,0,0,0,0,0,0,1462,2266829,1414,1897,-1,477,1462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
